id,original,surface,pronunciation,type,image,image_page,title,org_name,role_in_org,first_year,species,cv_name,description
590,ラブレモア,ラブレモア,ラブレモア,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0591.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,潮流ギルド連,新入り,2015,beastfolk,白魚千紗,頭目セリューナフに憧れる新入り操鯨士
591,イサク＝壱,イサク＝壱,いさくいち,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0592.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,幻海の十三使徒,頭目,2017,dragonkin,狩谷大典,幻海の十三使徒を束ねる謎多き指導者
592,ミルカ＝弐,ミルカ＝弐,みるかに,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0593.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,幻海の十三使徒,参謀,2017,human,川埜真伽,組織を陰で操る理知的な参謀役
593,アテル＝参,アテル＝参,あてるさん,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0594.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,幻海の十三使徒,古株,2017,dragonkin,斑目美亜,創設期から仕切る伝説的魔女
594,ディウス＝肆,ディウス＝肆,でぃうすし,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0595.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,幻海の十三使徒,戦闘員,2017,other,柊蓮央,遠距離戦闘が得意な青年戦士
595,ギーネス＝伍,ギーネス＝伍,ぎーねすご,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0596.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,幻海の十三使徒,戦闘員,2019,machine,伊集院涼矢,機械種族の身体を持つ少年剣士
596,ロノーラ＝陸,ロノーラ＝陸,ろのーらりく,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0597.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,幻海の十三使徒,紅一点,2019,human,紗希那由,幻海の紅一点として名高い水使い
597,オルベス＝漆,オルベス＝漆,おるべすしち,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0598.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,幻海の十三使徒,幹部,2019,human,雪村太陽,豪放磊落な戦闘幹部実は子守上手
598,レネト＝捌,レネト＝捌,れねとはち,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0599.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,幻海の十三使徒,戦闘員,2021,dragonkin,三宅蘭子,幻海最速突撃手敏捷さが武器
599,ザーヴァ＝玖,ザーヴァ＝玖,ざーゔぁきゅう,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0600.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,幻海の十三使徒,古株,2021,other,久我虎鉄,大海出身の腕利き古参狙撃手
600,セレス＝拾,セレス＝拾,せれすじゅう,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0601.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,幻海の十三使徒,新入り,2023,machine,鹿賀海人,曖昧な存在感の新人機械種
601,リサトゥス・スリー,リサトゥス・スリー,リサトゥス・スリー,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0602.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,幻海の十三使徒,古株,2017,human,麻羽牧樹,幻海の十三使徒最古参の司祭役
602,ダグナ・フォー,ダグナ・フォー,ダグナ・フォー,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0603.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,幻海の十三使徒,戦闘員,2021,dragonkin,手島瑠璃子,新世代使徒最年少の操水使い
603,アリステア・ザハール,アリステア,アリステア,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0604.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,天翼探索士会,頭目,1997,angel,江波戸 智遥,天翼探索士会の指揮官で伝説の探索士
603,アリステア・ザハール,アリステア・ザハール,アリステア ザハール,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0604.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,天翼探索士会,頭目,1997,angel,江波戸 智遥,天翼探索士会の指揮官で伝説の探索士
604,コルヴァート・セラフィナ,コルヴァート,コルヴァート,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0605.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,天翼探索士会,参謀,2000,human,鳥越 翼,作戦立案担当の冷静な知略家
604,コルヴァート・セラフィナ,コルヴァート・セラフィナ,コルヴァート セラフィナ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0605.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,天翼探索士会,参謀,2000,human,鳥越 翼,作戦立案担当の冷静な知略家
605,ノエル・ヴィスパー,ノエル・ヴィスパー,ノエル・ヴィスパー,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0606.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,天翼探索士会,戦闘員,2005,elf,灰田 悠凍,聖遺紋芳友会ノエリス幼馴染探索士
606,ヴェルディス・ランバルド,ヴェルディス,ヴェルディス,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0607.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,天翼探索士会,古株,1997,human,大橋 玖磨,結成当初から所属する最長老探索士
606,ヴェルディス・ランバルド,ヴェルディス・ランバルド,ヴェルディス ランバルド,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0607.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,天翼探索士会,古株,1997,human,大橋 玖磨,結成当初から所属する最長老探索士
607,リリーン・エレオノーラ,リリーン,リリーン,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0608.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,天翼探索士会,紅一点,2002,human,芦田 華南,天翼一の美貌と名高い探索士
607,リリーン・エレオノーラ,リリーン・エレオノーラ,リリーン エレオノーラ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0608.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,天翼探索士会,紅一点,2002,human,芦田 華南,天翼一の美貌と名高い探索士
608,フランデル・ユースト,フランデル,フランデル,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0609.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,天翼探索士会,幹部,2002,human,手戸井 蓮理,新鋭幹部で機械系域保有者
608,フランデル・ユースト,フランデル・ユースト,フランデル ユースト,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0609.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,天翼探索士会,幹部,2002,human,手戸井 蓮理,新鋭幹部で機械系域保有者
609,イヴァル・フォクシス,イヴァル,イヴァル,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0610.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,天翼探索士会,新入り,2019,human,大凪 架音,期待の新星で操縦術に長ける少年
609,イヴァル・フォクシス,イヴァル・フォクシス,イヴァル フォクシス,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0610.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,天翼探索士会,新入り,2019,human,大凪 架音,期待の新星で操縦術に長ける少年
610,メネシス・クラリア,メネシス,メネシス,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0611.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,天翼探索士会,古株,1997,human,黒谷 晴良,高齢女性探索士で魔技に通じる
610,メネシス・クラリア,メネシス・クラリア,メネシス クラリア,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0611.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,天翼探索士会,古株,1997,human,黒谷 晴良,高齢女性探索士で魔技に通じる
611,ヴァルク＝トゥオル,ヴァルク＝トゥオル,ヴァルク＝トゥオル,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0612.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,天翼探索士会,幹部,2010,angel,知呂間 慧志,亜人系域の経験豊富な策士
612,ルーアン・ミーシア,ルーアン,ルーアン,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0613.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,天翼探索士会,戦闘員,2021,elf,久坂 ルミ,天才児で探索会の末っ子的存在
612,ルーアン・ミーシア,ルーアン・ミーシア,ルーアン ミーシア,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0613.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,天翼探索士会,戦闘員,2021,elf,久坂 ルミ,天才児で探索会の末っ子的存在
613,アルマクス,アルマクス,アルマクス,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0614.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,天翼探索士会,幹部,2000,elf,磯谷竜斗,天翼探索士会の古参幹部で調査隊統括を担う
614,リゲル,リゲル,リゲル,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0615.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,星光交信ギルド,頭目,2005,human,榊谷晋吾,星光交信ギルドの長老頭目で古参
615,アルナス,アルナス,アルナス,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0616.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,星光交信ギルド,参謀,2005,angel,津川沙夜子,ギルド運営を支える理知的な参謀役
616,スピカ,スピカ,スピカ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0617.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,星光交信ギルド,紅一点,2005,human,円堂みなと,通信系域を操る若きエキスパート
617,ポラリス,ポラリス,ポラリス,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0618.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,星光交信ギルド,古株,2005,machine,津野壮一,ギルド歴最長級の重鎮で機械種族
618,コルヴィス,コルヴィス,コルヴィス,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0619.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,星光交信ギルド,戦闘員,2007,human,東堂凌,空船警護主任も務める若手戦闘員
619,アルデラ,アルデラ,アルデラ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0620.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,星光交信ギルド,幹部,2007,angel,日比野美和,現場を仕切る冷静な幹部戦闘員
620,アルシオネ,アルシオネ,アルシオネ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0621.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,星光交信ギルド,新入り,2015,human,篠野或都,審問庁ディスティナと幼馴染天才児童
621,ベテルグス,ベテルグス,ベテルグス,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0622.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,星光交信ギルド,幹部,2010,human,梶原慶太,対外交渉や情報戦担当の隻腕幹部
622,デネブ,デネブ,デネブ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0623.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,星光交信ギルド,戦闘員,2012,human,浪岡雅璃,現地工作や斥候活動にも長ける隊士
623,カヤノ・リオエ,カヤノ,カヤノ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0624.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,翠尾一族,頭目,2007,elf,草野千紗,翠尾一族現当主で一族の誇りを背負う
623,カヤノ・リオエ,カヤノ・リオエ,カヤノ リオエ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0624.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,翠尾一族,頭目,2007,elf,草野千紗,翠尾一族現当主で一族の誇りを背負う
624,ツユクサ・シュレン,ツユクサ,ツユクサ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0625.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,翠尾一族,参謀,2007,elf,榛葉祐季,頭目を支える参謀役古参
624,ツユクサ・シュレン,ツユクサ・シュレン,ツユクサ シュレン,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0625.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,翠尾一族,参謀,2007,elf,榛葉祐季,頭目を支える参謀役古参
625,オドリギ・バルガ,オドリギ,オドリギ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0626.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,翠尾一族,古株,2007,beastfolk,鷹津剛,長老格の古参戦士力自慢
625,オドリギ・バルガ,オドリギ・バルガ,オドリギ バルガ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0626.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,翠尾一族,古株,2007,beastfolk,鷹津剛,長老格の古参戦士力自慢
626,ナズナ・トキサ,ナズナ,ナズナ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0627.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,翠尾一族,幹部,2010,beastfolk,林采花,現役女性幹部弓の名手
626,ナズナ・トキサ,ナズナ・トキサ,ナズナ トキサ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0627.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,翠尾一族,幹部,2010,beastfolk,林采花,現役女性幹部弓の名手
627,ムクロジ・ザグロ,ムクロジ,ムクロジ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0628.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,翠尾一族,戦闘員,2010,dragonkin,南郷迅,豪快な若手戦闘員
627,ムクロジ・ザグロ,ムクロジ・ザグロ,ムクロジ ザグロ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0628.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,翠尾一族,戦闘員,2010,dragonkin,南郷迅,豪快な若手戦闘員
628,カヤノ・ミリル,カヤノ,カヤノ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0629.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,翠尾一族,紅一点,2012,elf,渡里麻衣,頭目の末娘変わり者の少女
628,カヤノ・ミリル,カヤノ・ミリル,カヤノ ミリル,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0629.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,翠尾一族,紅一点,2012,elf,渡里麻衣,頭目の末娘変わり者の少女
629,シロイヌ・レン,シロイヌ,シロイヌ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0630.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,翠尾一族,戦闘員,2012,beastfolk,渋川融,俊敏な槍使い一族の誇り
629,シロイヌ・レン,シロイヌ・レン,シロイヌ レン,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0630.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,翠尾一族,戦闘員,2012,beastfolk,渋川融,俊敏な槍使い一族の誇り
630,カヤノ・ネマ,カヤノ,カヤノ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0631.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,翠尾一族,その他,2015,human,淀凪紗,末娘の姉忍び特技もつ少女
630,カヤノ・ネマ,カヤノ・ネマ,カヤノ ネマ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0631.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,翠尾一族,その他,2015,human,淀凪紗,末娘の姉忍び特技もつ少女
631,ホロモジ・イブリ,ホロモジ,ホロモジ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0632.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,翠尾一族,新入り,2017,elf,塔原薫太,最年少の新人好奇心旺盛
631,ホロモジ・イブリ,ホロモジ・イブリ,ホロモジ イブリ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0632.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,翠尾一族,新入り,2017,elf,塔原薫太,最年少の新人好奇心旺盛
632,カリンデ,カリンデ,カリンデ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0633.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,エアベクター整備工房,頭目,1997,elf,野崎 沙世,エアベクター整備工房の工房長常に皆をまとめる存在
633,ジルモ,ジルモ,ジルモ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0634.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,エアベクター整備工房,参謀,1997,human,熊谷 拓二,多国籍ギルド経験の古株技術者知識豊富
634,ルーナピス,ルーナピス,ルーナピス,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0635.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,エアベクター整備工房,新入り,2019,human,水瀬 紬梨,審問庁クラウドゥス幼馴染天才少女
635,バルツェン,バルツェン,バルツェン,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0636.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,エアベクター整備工房,幹部,2000,human,早風 英勇,重装パーツ担当の職人気質がっしり体躯が目印
636,ティリュン,ティリュン,ティリュン,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0637.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,エアベクター整備工房,戦闘員,2005,elf,御影 悠朱,亜人種パーツ回収担当中性的で俊敏
637,フォリート,フォリート,フォリート,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0638.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,エアベクター整備工房,戦闘員,2002,elf,石渡 友仁,髑髏団チビット宿敵整備士
638,モーレン,モーレン,モーレン,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0639.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,エアベクター整備工房,古株,1997,human,宇津木 紫乃,工作室の管理人孫のような若手と親しい
639,ザントラ,ザントラ,ザントラ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0640.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,エアベクター整備工房,戦闘員,2000,human,草壁 航児,空技師志望の新人意欲と好奇心が旺盛
640,クリムガン,クリムガン,クリムガン,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0641.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,エアベクター整備工房,紅一点,2007,human,本村 志保莉,教皇軍カミルラ元同僚整備士
641,フィノート,フィノート,フィノート,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0642.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,エアベクター整備工房,新入り,2021,machine,日向 寛太,機械種族の少年見習い分解魔
642,ギルク,ギルク,ギルク,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0643.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,エアベクター整備工房,古株,1997,elf,田首 豪児,整備工房の古株で頼れる親方的存在
643,リフィナ,リフィナ,リフィナ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0644.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,エアベクター整備工房,新入り,2017,human,朝尾 ひより,新入り整備士整備工房最年少の発明好き
644,ルイナミス,ルイナミス,ルイナミス,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0645.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,旧セレイア信徒派,頭目,2005,human,長都紫音,旧セレイア信徒派を束ねる猛き教皇
645,ディオセクタ,ディオセクタ,ディオセクタ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0646.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,旧セレイア信徒派,参謀,2005,human,大河晶成,頭目を支える知略の司祭
646,アリュゼール,アリュゼール,アリュゼール,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0647.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,旧セレイア信徒派,古株,2005,human,阿南俊希,歴戦の魔道士で古株大司祭
647,フェスタリム,フェスタリム,フェスタリム,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0648.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,旧セレイア信徒派,幹部,2007,human,日庭亜登,潮牙財団幹部カシオペラ元同僚戦士
648,ゾエラード,ゾエラード,ゾエラード,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0649.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,旧セレイア信徒派,戦闘員,2007,angel,斑目陸,挺身突撃を誇る若手戦闘員
649,ユヴェリス,ユヴェリス,ユヴェリス,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0650.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,旧セレイア信徒派,紅一点,2010,human,喜良渚沙,祈りと癒しを担う紅一点
650,ラグナディス,ラグナディス,ラグナディス,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0651.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,旧セレイア信徒派,幹部,2010,human,志季雷斗,冷酷な粛清担当幹部
651,ティルネージュ,ティルネージュ,ティルネージュ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0652.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,旧セレイア信徒派,新入り,2017,human,白嘉那波,飛び級で入団した天才少女
652,セアドルン,セアドルン,セアドルン,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v1/ac_0653.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v1,蒼穹の螺旋航路,旧セレイア信徒派,戦闘員,2019,human,回江歩翔,聖唱で戦う最年少少年
