id,original,surface,pronunciation,type,image,image_page,title,org_name,role_in_org,first_year,species,cv_name,description
583,西島 杏,西島 杏,にしじまあん,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0584.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,美術部所属,2020,human,三好あおば,絵が得意でおっとりした美術部員
583,西島 杏,杏,あん,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0584.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,美術部所属,2020,human,三好あおば,絵が得意でおっとりした美術部員
583,西島 杏,杏,あん,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0584.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,美術部所属,2020,human,三好あおば,絵が得意でおっとりした美術部員
584,和田 隆太,和田,わだ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0585.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,サッカー好き,2020,human,高瀬まこと,サッカー一筋のスポーツ少年
584,和田 隆太,和田 隆太,わだりゅうた,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0585.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,サッカー好き,2020,human,高瀬まこと,サッカー一筋のスポーツ少年
584,和田 隆太,隆太,りゅうた,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0585.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,サッカー好き,2020,human,高瀬まこと,サッカー一筋のスポーツ少年
584,和田 隆太,隆太,りゅうた,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0585.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,サッカー好き,2020,human,高瀬まこと,サッカー一筋のスポーツ少年
584,和田 隆太,りゅうくん,りゅうくん,nick,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0585.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,サッカー好き,2020,human,高瀬まこと,サッカー一筋のスポーツ少年
585,山ノ内 陽太,山ノ内,やまのうち,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0586.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,学級委員長,2017,human,朝比奈大地,しっかり者の学級委員長、頼れるリーダー
585,山ノ内 陽太,山ノ内 陽太,やまのうちようた,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0586.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,学級委員長,2017,human,朝比奈大地,しっかり者の学級委員長、頼れるリーダー
585,山ノ内 陽太,陽太,ようた,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0586.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,学級委員長,2017,human,朝比奈大地,しっかり者の学級委員長、頼れるリーダー
586,杉下 瑞希,杉下,すぎした,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0587.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,書記,2014,human,春海りお,クラスのしっかり者、ノート魔
586,杉下 瑞希,杉下 瑞希,すぎしたみずき,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0587.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,書記,2014,human,春海りお,クラスのしっかり者、ノート魔
586,杉下 瑞希,瑞希,みずき,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0587.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,書記,2014,human,春海りお,クラスのしっかり者、ノート魔
586,杉下 瑞希,瑞希,みずき,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0587.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,書記,2014,human,春海りお,クラスのしっかり者、ノート魔
587,榎本 真宙,榎本,えのもと,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0588.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,ムードメーカー,2015,human,野田快晴,笑い担当のクラスの元気者
587,榎本 真宙,榎本 真宙,えのもとまひろ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0588.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,ムードメーカー,2015,human,野田快晴,笑い担当のクラスの元気者
587,榎本 真宙,真宙,まひろ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0588.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,ムードメーカー,2015,human,野田快晴,笑い担当のクラスの元気者
587,榎本 真宙,真宙,まひろ,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0588.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,ムードメーカー,2015,human,野田快晴,笑い担当のクラスの元気者
588,平田 花音,平田,ひらた,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0589.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,転校生,2018,human,神代りつ,地方から越してきた転校生、控えめ
588,平田 花音,平田 花音,ひらたかのん,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0589.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,転校生,2018,human,神代りつ,地方から越してきた転校生、控えめ
588,平田 花音,花音,かのん,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0589.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,転校生,2018,human,神代りつ,地方から越してきた転校生、控えめ
588,平田 花音,花音,かのん,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0589.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,転校生,2018,human,神代りつ,地方から越してきた転校生、控えめ
589,下地 悠斗,下地,しもじ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0590.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,スポーツ得意,2016,human,北安達直也,体力自慢の部活少年、クラス明るい
589,下地 悠斗,下地 悠斗,しもじゆうと,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0590.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,スポーツ得意,2016,human,北安達直也,体力自慢の部活少年、クラス明るい
589,下地 悠斗,悠斗,ゆうと,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0590.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,スポーツ得意,2016,human,北安達直也,体力自慢の部活少年、クラス明るい
589,下地 悠斗,悠斗,ゆうと,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0590.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,スポーツ得意,2016,human,北安達直也,体力自慢の部活少年、クラス明るい
590,荒川 紗菜,荒川,あらかわ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0591.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,真面目な図書委員,2017,human,水科いろは,物静かな図書委員、読書好き
590,荒川 紗菜,荒川 紗菜,あらかわさな,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0591.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,真面目な図書委員,2017,human,水科いろは,物静かな図書委員、読書好き
590,荒川 紗菜,紗菜,さな,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0591.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,真面目な図書委員,2017,human,水科いろは,物静かな図書委員、読書好き
591,矢島 彩叶,矢島,やじま,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0592.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,給食当番,2014,human,八重沢なつみ,明るさと優しさで人気、給食係
591,矢島 彩叶,矢島 彩叶,やじまあやか,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0592.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,給食当番,2014,human,八重沢なつみ,明るさと優しさで人気、給食係
591,矢島 彩叶,彩叶,あやか,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0592.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,給食当番,2014,human,八重沢なつみ,明るさと優しさで人気、給食係
592,伴野 健心,伴野,ともの,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0593.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,帰国子女,2019,human,吉峯治武,海外転校歴あり、新鮮な目線の帰国生
592,伴野 健心,伴野 健心,とものけんしん,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0593.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,帰国子女,2019,human,吉峯治武,海外転校歴あり、新鮮な目線の帰国生
592,伴野 健心,健心,けんしん,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0593.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,帰国子女,2019,human,吉峯治武,海外転校歴あり、新鮮な目線の帰国生
593,松宮 琉斗,松宮,まつみや,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0594.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,お調子者,2017,human,佐和田こう,軽口が得意な盛り上げ役
593,松宮 琉斗,松宮 琉斗,まつみやりゅうと,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0594.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,お調子者,2017,human,佐和田こう,軽口が得意な盛り上げ役
593,松宮 琉斗,琉斗,りゅうと,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0594.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,お調子者,2017,human,佐和田こう,軽口が得意な盛り上げ役
593,松宮 琉斗,りゅう,りゅう,nick,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0594.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,お調子者,2017,human,佐和田こう,軽口が得意な盛り上げ役
594,白瀬 澪,白瀬,しらせ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0595.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,動物好き委員,2021,human,岸辺菜子,小動物の話題に強い飼育委員
594,白瀬 澪,白瀬 澪,しらせみお,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0595.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,動物好き委員,2021,human,岸辺菜子,小動物の話題に強い飼育委員
594,白瀬 澪,澪,みお,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0595.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,動物好き委員,2021,human,岸辺菜子,小動物の話題に強い飼育委員
595,矢部 陽彩,矢部,やべ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0596.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,転校生で静かな文学少女,2015,human,朝倉あやね,1年1組の転校生、みんなに静かに馴染んでいく
595,矢部 陽彩,矢部 陽彩,やべひいろ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0596.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,転校生で静かな文学少女,2015,human,朝倉あやね,1年1組の転校生、みんなに静かに馴染んでいく
595,矢部 陽彩,陽彩,ひいろ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0596.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,転校生で静かな文学少女,2015,human,朝倉あやね,1年1組の転校生、みんなに静かに馴染んでいく
596,三輪 信吾,三輪,みわ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0597.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,学級委員とムードメーカー,2016,human,水ノ瀬あつし,クラスのムードメーカー、頼れる学級委員
596,三輪 信吾,三輪 信吾,みわしんご,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0597.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,学級委員とムードメーカー,2016,human,水ノ瀬あつし,クラスのムードメーカー、頼れる学級委員
596,三輪 信吾,信吾,しんご,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0597.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,学級委員とムードメーカー,2016,human,水ノ瀬あつし,クラスのムードメーカー、頼れる学級委員
596,三輪 信吾,しんごっち,しんごっち,nick,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0597.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台中学校 1年1組,学級委員とムードメーカー,2016,human,水ノ瀬あつし,クラスのムードメーカー、頼れる学級委員
597,田口 真帆,田口,たぐち,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0598.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台小学校 4年1組,学級委員,2004,human,柚木友佳,クラスの学級委員を務めるしっかり者女子
597,田口 真帆,田口 真帆,たぐちまほ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0598.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台小学校 4年1組,学級委員,2004,human,柚木友佳,クラスの学級委員を務めるしっかり者女子
597,田口 真帆,真帆,まほ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0598.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台小学校 4年1組,学級委員,2004,human,柚木友佳,クラスの学級委員を務めるしっかり者女子
598,寺尾 慎太郎,寺尾,てらお,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0599.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台小学校 4年1組,ムードメーカー,2004,human,相沢太一,クラスの中心で賑やかなムードメーカー
598,寺尾 慎太郎,寺尾 慎太郎,てらおしんたろう,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0599.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台小学校 4年1組,ムードメーカー,2004,human,相沢太一,クラスの中心で賑やかなムードメーカー
598,寺尾 慎太郎,慎太郎,しんたろう,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0599.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台小学校 4年1組,ムードメーカー,2004,human,相沢太一,クラスの中心で賑やかなムードメーカー
598,寺尾 慎太郎,しんちゃん,しんちゃん,nick,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0599.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台小学校 4年1組,ムードメーカー,2004,human,相沢太一,クラスの中心で賑やかなムードメーカー
599,村瀬 優斗,村瀬,むらせ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0600.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台小学校 4年1組,給食当番,2008,human,桐ヶ谷涼,マイペースな給食当番担当の男子
599,村瀬 優斗,村瀬 優斗,むらせゆうと,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0600.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台小学校 4年1組,給食当番,2008,human,桐ヶ谷涼,マイペースな給食当番担当の男子
599,村瀬 優斗,優斗,ゆうと,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0600.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台小学校 4年1組,給食当番,2008,human,桐ヶ谷涼,マイペースな給食当番担当の男子
600,北川 美月,北川,きたがわ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0601.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台小学校 4年1組,図書委員,2005,human,若林心音,静かで本好きな図書委員の女の子
600,北川 美月,北川 美月,きたがわみづき,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0601.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台小学校 4年1組,図書委員,2005,human,若林心音,静かで本好きな図書委員の女の子
600,北川 美月,美月,みづき,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0601.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台小学校 4年1組,図書委員,2005,human,若林心音,静かで本好きな図書委員の女の子
601,大橋 蒼空,大橋,おおはし,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0602.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台小学校 4年1組,転校生,2009,human,日高夏目,明るく人懐こい春の転校生男子
601,大橋 蒼空,大橋 蒼空,おおはしそら,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0602.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台小学校 4年1組,転校生,2009,human,日高夏目,明るく人懐こい春の転校生男子
601,大橋 蒼空,蒼空,そら,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0602.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台小学校 4年1組,転校生,2009,human,日高夏目,明るく人懐こい春の転校生男子
602,桜井 陽菜,桜井,さくらい,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0603.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台小学校 4年1組,クラスの人気者,2004,human,高瀬瑠花,誰にでも分け隔てなく明るく親切な女子
602,桜井 陽菜,桜井 陽菜,さくらいひな,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0603.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台小学校 4年1組,クラスの人気者,2004,human,高瀬瑠花,誰にでも分け隔てなく明るく親切な女子
602,桜井 陽菜,陽菜,ひな,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0603.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台小学校 4年1組,クラスの人気者,2004,human,高瀬瑠花,誰にでも分け隔てなく明るく親切な女子
603,一ノ瀬 叶多,一ノ瀬,いちのせ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0604.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台小学校 4年1組,自然観察好き,2004,human,佐和崎斗真,動植物好きで自然観察が趣味の少年
603,一ノ瀬 叶多,一ノ瀬 叶多,いちのせかなた,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0604.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台小学校 4年1組,自然観察好き,2004,human,佐和崎斗真,動植物好きで自然観察が趣味の少年
603,一ノ瀬 叶多,叶多,かなた,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0604.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台小学校 4年1組,自然観察好き,2004,human,佐和崎斗真,動植物好きで自然観察が趣味の少年
603,一ノ瀬 叶多,かなたっち,かなたっち,nick,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0604.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台小学校 4年1組,自然観察好き,2004,human,佐和崎斗真,動植物好きで自然観察が趣味の少年
604,西原 ひまり,西原,にしはら,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0605.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台小学校 4年1組,おっとりした天然女子,2009,human,国枝もも,天然でおっとりしたマイペースな女の子
604,西原 ひまり,西原 ひまり,にしはらひまり,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0605.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台小学校 4年1組,おっとりした天然女子,2009,human,国枝もも,天然でおっとりしたマイペースな女の子
604,西原 ひまり,ひまり,ひまり,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0605.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台小学校 4年1組,おっとりした天然女子,2009,human,国枝もも,天然でおっとりしたマイペースな女の子
604,西原 ひまり,ひーちゃん,ひーちゃん,nick,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0605.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台小学校 4年1組,おっとりした天然女子,2009,human,国枝もも,天然でおっとりしたマイペースな女の子
605,中嶋 陸,中嶋,なかじま,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0606.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台小学校 4年1組,サッカー好き男子,2007,human,白河岳,運動好きサッカー少年の元気男子
605,中嶋 陸,中嶋 陸,なかじまりく,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0606.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台小学校 4年1組,サッカー好き男子,2007,human,白河岳,運動好きサッカー少年の元気男子
605,中嶋 陸,陸,りく,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0606.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台小学校 4年1組,サッカー好き男子,2007,human,白河岳,運動好きサッカー少年の元気男子
605,中嶋 陸,りっくん,りっくん,nick,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-daily-anime-character-v2/dc_0606.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-daily-anime-character-v2,まちまる！,さくら台小学校 4年1組,サッカー好き男子,2007,human,白河岳,運動好きサッカー少年の元気男子
